(index + 1),Azimuth[index],Elevation[index],SunXComponents[index],SunYComponents[index],SunZComponents[index],Third Euler Angle
6844,19.0998103,357.9016702,139156734.4,48156851.86,-1730985.427,52.23168704
6845,19.18390702,354.3083847,139085715.4,48154814.64,-4765782.304,50.97826466
6846,19.34552578,350.7617181,138948519.6,48152777.24,-7798324.88,49.72484227
6847,19.58274579,347.2888643,138745211.7,48150739.66,-10827170.27,48.47141988
6848,19.89286007,343.9136967,138475887.5,48148701.9,-13850877.33,47.21799749
6849,20.27252009,340.6560055,138140674.6,48146663.96,-16868007.36,45.96457511
6850,20.71789833,337.5311247,137739731.6,48144625.84,-19877124.74,44.71115272
6851,21.22485268,334.5499207,137273248.6,48142587.54,-22876797.67,43.45773033
6852,21.78907925,331.7190731,136741446.8,48140549.06,-25865598.83,42.20430795
6853,22.40624468,329.0415574,136144578.6,48138510.41,-28842106.06,40.95088556
6854,23.07209318,326.5172357,135482927.2,48136471.58,-31804903,39.69746317
6855,23.78252747,324.1434807,134756806.8,48134432.56,-34752579.84,38.44404079
6856,24.53366525,321.9157735,133966561.9,48132393.37,-37683733.93,37.1906184
6857,25.3218746,319.828241,133112568.1,48130354,-40596970.46,35.93719601
6858,26.14379218,317.8741128,132195230.8,48128314.45,-43490903.14,34.68377363
6859,26.99632827,316.0460956,131214985.8,48126274.72,-46364154.84,33.43035124
6860,27.87666221,314.3366655,130172298.9,48124234.81,-49215358.26,32.17692885
6861,28.78223132,312.7382904,129067665.5,48122194.73,-52043156.58,30.92350647
6862,29.71071559,311.2435916,127901610.4,48120154.46,-54846204.09,29.67008408
6863,30.66002021,309.8454555,126674687.8,48118114.02,-57623166.85,28.41666169
6864,31.62825699,308.5371079,125387480.7,48116073.39,-60372723.31,27.16323931
6865,32.61372586,307.3121571,124040600.9,48114032.59,-63093564.95,25.90981692
6866,33.61489697,306.1646159,122634688.7,48111991.61,-65784396.89,24.65639453
6867,34.63039374,305.0889068,121170412.3,48109950.45,-68443938.53,23.40297215
6868,35.65897714,304.0798561,119648467.7,48107909.11,-71070924.13,22.14954976
6869,36.69953131,303.1326799,118069578.4,48105867.6,-73664103.43,20.89612737
6870,37.75105049,302.2429662,116434495,48103825.9,-76222242.24,19.64270499
6871,38.81262717,301.4066523,114743994.9,48101784.02,-78744123.02,18.3892826
6872,39.88344158,300.6200031,112998881.8,48099741.97,-81228545.48,17.13586021
6873,40.9627522,299.8795866,111199985.4,48097699.74,-83674327.14,15.88243783
6874,42.04988733,299.1822515,109348161,48095657.33,-86080303.88,14.62901544
6875,43.14423766,298.5251051,107444289,48093614.74,-88445330.52,13.37559305
6876,44.24524956,297.9054917,105489274.9,48091571.97,-90768281.34,12.12217067
6877,45.35241921,297.3209736,103484048.1,48089529.02,-93048050.63,10.86874828
6878,46.46528736,296.7693118,101429562.2,48087485.89,-95283553.22,9.615325893
6879,47.58343471,296.2484499,99326794.22,48085442.59,-97473724.97,8.361903507
6880,48.70647775,295.7564975,97176744.05,48083399.1,-99617523.32,7.10848112
6881,49.83406513,295.2917169,94980434.17,48081355.44,-101713927.8,5.855058733
6882,50.96587442,294.8525091,92738909.04,48079311.6,-103761940.3,4.601636347
6883,52.10160918,294.4374025,90453234.67,48077267.58,-105760586,3.34821396
6884,53.24099644,294.0450418,88124498.09,48075223.38,-107708913.3,2.094791573
6885,54.38378434,293.6741779,85753806.82,48073179,-109605994.7,0.841369186
6886,55.52974014,293.3236597,83342288.34,48071134.45,-111450927,359.5879468
6887,56.67864837,292.992425,80891089.61,48069089.71,-113242831.9,358.3345244
6888,57.83030917,292.6794941,78401376.43,48067044.8,-114980856.1,357.081102
6889,58.98453686,292.3839623,75874332.98,48064999.71,-116664172.1,355.8276796
6890,60.14115857,292.1049947,73311161.19,48062954.43,-118291978.4,354.5742573
6891,61.30001312,291.8418199,70713080.21,48060908.98,-119863499.9,353.3208349
6892,62.46094987,291.5937256,68081325.8,48058863.36,-121377988.3,352.0674125
6893,63.62382784,291.3600541,65417149.76,48056817.55,-122834722.3,350.8139901
6894,64.78851478,291.1401977,62721819.33,48054771.56,-124233008.2,349.5605677
6895,65.95488639,290.9335958,59996616.59,48052725.4,-125572180.1,348.3071453
6896,67.12282562,290.7397308,57242837.84,48050679.06,-126851600,347.0537229
6897,68.292222,290.5581257,54461792.99,48048632.54,-128070658.7,345.8003005
6898,69.46297106,290.3883409,51654804.96,48046585.84,-129228775.5,344.5468782
6899,70.63497378,290.2299719,48823208.99,48044538.96,-130325398.6,343.2934558
6900,71.80813609,290.0826474,45968352.09,48042491.9,-131360005.5,342.0400334
6901,72.9823684,289.9460263,43091592.3,48040444.66,-132332103.5,340.786611
6902,74.15758523,289.8197972,40194298.13,48038397.25,-133241229.1,339.5331886
6903,75.33370475,289.7036755,37277847.88,48036349.66,-134086949.3,338.2797662
6904,76.51064848,289.5974027,34343628.96,48034301.89,-134868860.8,337.0263438
6905,77.68834092,289.500745,31393037.26,48032253.94,-135586591,335.7729215
6906,78.86670926,289.4134916,28427476.47,48030205.81,-136239797.6,334.5194991
6907,80.04568307,289.3354542,25448357.42,48028157.5,-136828169.2,333.2660767
6908,81.22519403,289.2664659,22457097.41,48026109.02,-137351425.1,332.0126543
6909,82.40517569,289.2063802,19455119.53,48024060.35,-137809315.6,330.7592319
6910,83.5855632,289.1550706,16443851.99,48022011.51,-138201622.1,329.5058095
6911,84.76629306,289.1124296,13424727.42,48019962.49,-138528157.3,328.2523871
6912,85.94730295,289.0783686,10399182.22,48017913.29,-138788765,326.9989647
6913,87.12853145,289.0528172,7368655.867,48015863.91,-138983320.5,325.7455424
6914,88.30991788,289.035723,4334590.201,48013814.36,-139111730.6,324.49212
6915,89.49140205,289.0270512,1298428.778,48011764.62,-139173933.3,323.2386976
6916,90.67292409,289.0267845,-1738383.837,48009714.71,-139169898.4,321.9852752
6917,91.85442424,289.0349234,-4774402.751,48007664.62,-139099627.1,320.7318528
6918,93.03584262,289.0514854,-7808183.435,48005614.35,-138963152,319.4784304
6919,94.21711908,289.0765058,-10838282.41,48003563.9,-138760537.4,318.225008
6920,95.39819297,289.1100378,-13863257.92,48001513.27,-138491878.9,316.9715857
6921,96.57900291,289.1521521,-16881670.66,47999462.47,-138157303.6,315.7181633
6922,97.75948662,289.2029381,-19892084.39,47997411.48,-137756970,314.4647409
6923,98.93958069,289.2625038,-22893066.7,47995360.32,-137291067.9,313.2113185
6924,100.1192203,289.3309766,-25883189.63,47993308.98,-136759818.1,311.9578961
6925,101.2983392,289.4085035,-28861030.38,47991257.46,-136163472.7,310.7044737
6926,102.476869,289.4952525,-31825171.96,47989205.76,-135502314.8,309.4510513
6927,103.6547395,289.5914126,-34774203.9,47987153.89,-134776658.2,308.1976289
6928,104.831878,289.6971956,-37706722.9,47985101.83,-133986847.4,306.9442066
6929,106.008209,289.8128365,-40621333.5,47983049.6,-133133257.5,305.6907842
6930,107.1836542,289.938595,-43516648.74,47980997.19,-132216294,304.4373618
6931,108.358132,290.0747569,-46391290.84,47978944.6,-131236392.4,303.1839394
6932,109.531557,290.2216354,-49243891.82,47976891.84,-130194018.3,301.930517
6933,110.7038398,290.379573,-52073094.19,47974838.89,-129089666.9,300.6770946
6934,111.8748864,290.5489431,-54877551.57,47972785.77,-127923863.1,299.4236722
6935,113.044598,290.7301523,-57655929.33,47970732.46,-126697160.7,298.1702499
6936,114.2128702,290.9236423,-60406905.26,47968678.98,-125410142.8,296.9168275
6937,115.3795928,291.1298931,-63129170.14,47966625.33,-124063421,295.6634051
6938,116.5446488,291.3494249,-65821428.41,47964571.49,-122657635.6,294.4099827
6939,117.7079141,291.5828019,-68482398.79,47962517.47,-121193454.6,293.1565603
6940,118.8692567,291.8306353,-71110814.84,47960463.28,-119671574.1,291.9031379
6941,120.0285355,292.0935872,-73705425.62,47958408.91,-118092717.5,290.6497155
6942,121.1856001,292.3723744,-76264996.25,47956354.36,-116457635.5,289.3962931
6943,122.3402893,292.6677737,-78788308.51,47954299.63,-114767105.4,288.1428708
6944,123.4924305,292.9806259,-81274161.42,47952244.72,-113021930.8,286.8894484
6945,124.6418377,293.3118425,-83721371.81,47950189.64,-111222941.7,285.636026
6946,125.7883112,293.6624107,-86128774.87,47948134.38,-109370993.2,284.3826036
6947,126.9316354,294.0334011,-88495224.73,47946078.94,-107466965.9,283.1291812
6948,128.0715773,294.4259746,-90819595,47944023.32,-105511765.3,281.8757588
6949,129.2078848,294.8413912,-93100779.28,47941967.52,-103506321,280.6223364
6950,130.3402845,295.2810184,-95337691.71,47939911.54,-101451586.7,279.3689141
6951,131.4684794,295.7463418,-97529267.5,47937855.39,-99348539.34,278.1154917
6952,132.5921463,296.2389761,-99674463.4,47935799.06,-97198179.14,276.8620693
6953,133.7109331,296.7606771,-101772258.2,47933742.55,-95001528.66,275.6086469
6954,134.824455,297.3133552,-103821653.3,47931685.86,-92759632.55,274.3552245
6955,135.9322913,297.89909,-105821673,47929629,-90473556.99,273.1018021
6956,137.033981,298.5201466,-107771365.2,47927571.95,-88144389.2,271.8483797
6957,138.129018,299.1789924,-109669801.7,47925514.73,-85773236.9,270.5949573
6958,139.2168459,299.8783167,-111516078.7,47923457.33,-83361227.82,269.341535
6959,140.2968523,300.6210507,-113309317,47921399.75,-80909509.13,268.0881126
6960,141.3683613,301.4103891,-115048663,47919341.99,-78419246.9,266.8346902
6961,142.4306266,302.2498131,-116733288.4,47917284.06,-75891625.56,265.5812678
6962,143.4828226,303.143114,-118362391.1,47915225.95,-73327847.34,264.3278454
6963,144.5240347,304.0944177,-119935195.4,47913167.66,-70729131.66,263.074423
6964,145.5532487,305.1082078,-121450952.2,47911109.19,-68096714.59,261.8210006
6965,146.5693387,306.1893489,-122908939.9,47909050.54,-65431848.26,260.5675783
6966,147.5710534,307.3431052,-124308464,47906991.72,-62735800.24,259.3141559
6967,148.557002,308.5751552,-125648857.9,47904932.71,-60009852.95,258.0607335
6968,149.5256374,309.8915983,-126929483.4,47902873.53,-57255303.06,256.8073111
6969,150.4752393,311.2989494,-128149730.3,47900814.17,-54473460.85,255.5538887
6970,151.4038957,312.8041168,-129309017.5,47898754.64,-51665649.6,254.3004663
6971,152.3094837,314.4143576,-130406792.7,47896694.92,-48833204.99,253.0470439
6972,153.1896506,316.1372013,-131442532.9,47894635.03,-45977474.39,251.7936215
6973,154.0417961,317.9803338,-132415744.5,47892574.96,-43099816.3,250.5401992
6974,154.8630563,319.9514299,-133325964,47890514.71,-40201599.66,249.2867768
6975,155.6502924,322.0579223,-134172757.4,47888454.28,-37284203.19,248.0333544
6976,156.4000867,324.306697,-134955721.1,47886393.68,-34349014.77,246.779932
6977,157.1087473,326.7037042,-135674482,47884332.89,-31397430.76,245.5265096
6978,157.7723283,329.2534823,-136328697.3,47882271.93,-28430855.32,244.2730872
6979,158.3866664,331.9585991,-136918055.1,47880210.8,-25450699.78,243.0196648
6980,158.9474402,334.8190314,-137442274.2,47878149.48,-22458381.93,241.7662425
6981,159.4502552,337.8315203,-137901104.4,47876087.98,-19455325.37,240.5128201
6982,159.8907549,340.9889645,-138294326.8,47874026.31,-16442958.83,239.2593977
6983,160.2647589,344.2799338,-138621753.5,47871964.46,-13422715.47,238.0059753
6984,160.5684212,347.6883985,-138883227.9,47869902.43,-10396032.24,236.7525529
6985,160.7983988,351.1937702,-139078625,47867840.23,-7364349.135,235.4991305
6986,160.9520186,354.7713241,-139207851.1,47865777.84,-4329108.578,234.2457081
6987,161.0274227,358.3930259,-139270843.9,47863715.28,-1291754.684,232.9922857
6988,161.0236769,2.02871805,-139267572.7,47861652.54,1746267.409,231.7388634
6989,160.9408269,5.647554766,-139198038.3,47859589.63,4783512.226,230.485441
6990,160.779896,9.219519339,-139062273.1,47857526.53,7818534.648,229.2320186
6991,160.5428231,12.71684185,-138860341,47855463.26,10849890.6,227.9785962
6992,160.23235,16.1151561,-138592337.3,47853399.81,13876137.72,226.7251738
6993,159.851873,19.394289,-138258388.7,47851336.18,16895836.08,225.4717514
6994,159.4052761,22.53864544,-137858653.5,47849272.37,19907548.85,224.218329
6995,158.8967621,25.53721622,-137393321.1,47847208.39,22909842.97,222.9649066
6996,158.3306958,28.38328323,-136862612.1,47845144.23,25901289.86,221.7114843
6997,157.7114689,31.0739176,-136266778.4,47843079.89,28880466.06,220.4580619
6998,157.0433906,33.60936613,-135606102.7,47841015.37,31845953.97,219.2046395
6999,156.3306056,35.99240698,-134880898.7,47838950.67,34796342.47,217.9512171
7000,155.5770372,38.22773332,-134091510.6,47836885.8,37730227.58,216.6977947
7001,154.7863515,40.32140202,-133238313.5,47834820.75,40646213.21,215.4443723
7002,153.9619403,42.28036547,-132321712.4,47832755.52,43542911.73,214.1909499
7003,153.1069159,44.11209097,-131342142.8,47830690.12,46418944.69,212.9375276
7004,152.2241166,45.82426309,-130300070.2,47828624.53,49272943.44,211.6841052
7005,151.316119,47.42455945,-129195989.5,47826558.77,52103549.83,210.4306828
7006,150.385253,48.92048848,-128030425.5,47824492.83,54909416.79,209.1772604
7007,149.4336209,50.31927732,-126803932,47822426.71,57689209.03,207.923838
7008,148.4631158,51.62779918,-125517091.9,47820360.42,60441603.64,206.6704156
7009,147.4754408,52.85253078,-124170516.9,47818293.95,63165290.72,205.4169932
7010,146.4721276,53.99953225,-122764846.9,47816227.3,65858974.05,204.1635708
7011,145.4545531,55.07444311,-121300750.1,47814160.47,68521371.64,202.9101485
7012,144.4239561,56.08248967,-119778922.5,47812093.46,71151216.37,201.6567261
7013,143.3814515,57.02849993,-118200087.5,47810026.28,73747256.62,200.4033037
7014,142.3280435,57.91692343,-116564995.8,47807958.92,76308256.82,199.1498813
7015,141.2646377,58.75185379,-114874424.5,47805891.38,78832998.06,197.8964589
7016,140.1920519,59.53705254,-113129177.5,47803823.67,81320278.67,196.6430365
7017,139.1110253,60.27597329,-111330084.6,47801755.77,83768914.79,195.3896141
7018,138.0222274,60.97178539,-109478001.2,47799687.7,86177740.94,194.1361918
7019,136.9262649,61.62739668,-107573807.8,47797619.45,88545610.57,192.8827694
7020,135.8236893,62.24547506,-105618410,47795551.03,90871396.58,191.629347
7021,134.7150019,62.82846869,-103612737.6,47793482.42,93153991.92,190.3759246
7022,133.6006597,63.37862472,-101557744.2,47791413.64,95392310.04,189.1225022
7023,132.4810798,63.89800658,-99454407.05,47789344.68,97585285.46,187.8690798
7024,131.3566434,64.38850995,-97303726.44,47787275.55,99731874.27,186.6156574
7025,130.2277,64.85187722,-95106725.11,47785206.23,101831054.6,185.362235
7026,129.0945698,65.28971079,-92864447.86,47783136.74,103881827.2,184.1088127
7027,127.9575473,65.70348514,-90577961.07,47781067.07,105883215.6,182.8553903
7028,126.8169038,66.09455783,-88248352.14,47778997.22,107834267.3,181.6019679
7029,125.6728892,66.46417942,-85876729.03,47776927.2,109734053.1,180.3485455
7030,124.5257347,66.81350251,-83464219.67,47774857,111581668.7,179.0951231
7031,123.3756541,67.14358996,-81011971.48,47772786.62,113376234.5,177.8417007
7032,122.2228457,67.45542227,-78521150.8,47770716.06,115116895.8,176.5882783
7033,121.0674938,67.74990429,-75992942.32,47768645.33,116802824.1,175.334856
7034,119.9097698,68.02787134,-73428548.54,47766574.42,118433216.4,174.0814336
7035,118.7498336,68.29009468,-70829189.2,47764503.33,120007296.4,172.8280112
7036,117.5878345,68.53728654,-68196100.67,47762432.06,121524314.6,171.5745888
7037,116.4239123,68.77010459,-65530535.4,47760360.62,122983548.5,170.3211664
7038,115.2581981,68.98915606,-62833761.31,47758289,124384303.2,169.067744
7039,114.0908151,69.19500144,-60107061.15,47756217.2,125725911.6,167.8143216
7040,112.9218793,69.38815783,-57351731.97,47754145.22,127007734.6,166.5608992
7041,111.7515,69.56910201,-54569084.42,47752073.07,128229161.7,165.3074769
7042,110.5797809,69.73827315,-51760442.17,47750000.74,129389611.1,164.0540545
7043,109.4068199,69.89607531,-48927141.29,47747928.23,130488530,162.8006321
7044,108.2327102,70.04287971,-46070529.59,47745855.54,131525394.8,161.5472097
7045,107.0575406,70.17902676,-43191965.96,47743782.68,132499711.4,160.2937873
7046,105.8813956,70.30482788,-40292819.8,47741709.64,133411015.7,159.0403649
7047,104.7043563,70.42056718,-37374470.27,47739636.42,134258873.3,157.7869425
7048,103.5265003,70.52650291,-34438305.71,47737563.02,135042880.1,156.5335202
7049,102.3479024,70.62286883,-31485722.94,47735489.45,135762662.3,155.2800978
7050,101.1686345,70.7098754,-28518126.62,47733415.7,136417876.9,154.0266754
7051,99.98876642,70.78771081,-25536928.56,47731341.77,137008211.2,152.773253
7052,98.80836568,70.85654193,-22543547.06,47729267.67,137533383.7,151.5198306
7053,97.62749803,70.91651516,-19539406.22,47727193.39,137993143.8,150.2664082
7054,96.44622761,70.9677571,-16525935.3,47725118.93,138387272,149.0129858
7055,95.26461719,71.0103752,-13504568,47723044.29,138715580.1,147.7595634
7056,94.0827284,71.04445825,-10476741.79,47720969.48,138977911.1,146.5061411
7057,92.90062197,71.07007683,-7443897.232,47718894.49,139174139.5,145.2527187
7058,91.71835789,71.0872836,-4407477.302,47716819.32,139304171.1,143.9992963
7059,90.53599564,71.09611361,-1368926.682,47714743.97,139367943.4,142.7458739
7060,89.3535944,71.09658441,1670308.911,47712668.45,139365425.3,141.4924515
7061,88.17121325,71.08869616,4708783.42,47710592.75,139296617.2,140.2390291
7062,86.98891134,71.07243163,7745051.134,47708516.87,139161551.1,138.9856067
7063,85.80674812,71.04775608,10777667.37,47706440.82,138960290.7,137.7321844
7064,84.62478352,71.01461713,13805189.19,47704364.59,138692930.8,136.478762
7065,83.44307818,70.97294453,16826176.02,47702288.18,138359597.9,135.2253396
7066,82.26169362,70.92264973,19839190.41,47700211.59,137960450,133.9719172
7067,81.0806925,70.86362557,22842798.69,47698134.83,137495676.2,132.7184948
7068,79.90013881,70.79574566,25835571.64,47696057.89,136965496.9,131.4650724
7069,78.72009813,70.71886382,28816085.18,47693980.77,136370163.7,130.21165
7070,77.54063784,70.63281334,31782921.04,47691903.47,135709959,128.9582276
7071,76.3618274,70.53740618,34734667.45,47689826,134985196.3,127.7048053
7072,75.18373864,70.43243196,37669919.82,47687748.35,134196219.7,126.4513829
7073,74.006446,70.31765697,40587281.35,47685670.53,133343403.9,125.1979605
